frame,mode,baseline_best_idx,scored_best_idx,baseline_iou,scored_iou,delta,sam_best_mask_png,score_best_mask_png,sequence
5,default_no_gt,2,1,0.9631535072049542,0.962998957049398,-0.0001545501555562,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00005_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00005_best.png,blackswan
6,default_no_gt,2,1,0.960108729345001,0.9627923542680756,0.0026836249230745,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00006_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00006_best.png,blackswan
7,default_no_gt,2,1,0.9606683988462732,0.9629893407402133,0.00232094189394,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00007_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00007_best.png,blackswan
8,default_no_gt,2,1,0.9616531132997878,0.9625884252005888,0.0009353119008009,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00008_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00008_best.png,blackswan
9,default_no_gt,2,1,0.961808949388514,0.9628926639460949,0.0010837145575807,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00009_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00009_best.png,blackswan
10,default_no_gt,2,1,0.9601486386698744,0.96113074204947,0.0009821033795954,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00010_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00010_best.png,blackswan
11,default_no_gt,2,1,0.9594475532801524,0.9595449697831496,9.741650299721628e-05,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00011_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00011_best.png,blackswan
12,default_no_gt,2,1,0.9601535673407096,0.9607056365449452,0.0005520692042354,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00012_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00012_best.png,blackswan
13,default_no_gt,2,1,0.9594253912381676,0.9591426340817149,-0.0002827571564529,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00013_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00013_best.png,blackswan
14,default_no_gt,2,1,0.958207464142147,0.956412801966624,-0.0017946621755228,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00014_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00014_best.png,blackswan
15,default_no_gt,2,1,0.9585905594073512,0.9566675325288686,-0.0019230268784825,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00015_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00015_best.png,blackswan
16,default_no_gt,2,1,0.9567259786476868,0.9556346997499882,-0.0010912788976986,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00016_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00016_best.png,blackswan
17,default_no_gt,2,1,0.9563275198403268,0.9574417723915924,0.0011142525512655,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00017_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00017_best.png,blackswan
18,default_no_gt,2,1,0.9569603387975542,0.9574180706618328,0.0004577318642785,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00018_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00018_best.png,blackswan
19,default_no_gt,2,1,0.9627974768230908,0.9611152045254676,-0.0016822722976232,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00019_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00019_best.png,blackswan
20,default_no_gt,2,1,0.9639267982634976,0.9616182820066316,-0.0023085162568659,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00020_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00020_best.png,blackswan
21,default_no_gt,2,1,0.9641491740604486,0.9593049621691292,-0.0048442118913195,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00021_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00021_best.png,blackswan
22,default_no_gt,2,1,0.9663111562552904,0.9633607226947288,-0.0029504335605615,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00022_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00022_best.png,blackswan
23,default_no_gt,2,1,0.9668410599234608,0.9642779770358424,-0.0025630828876183,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00023_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00023_best.png,blackswan
24,default_no_gt,2,1,0.9649927571221631,0.9607499940058024,-0.0042427631163608,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00024_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00024_best.png,blackswan
25,default_no_gt,2,1,0.9649283612330553,0.9629807231226624,-0.0019476381103927,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00025_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00025_best.png,blackswan
26,default_no_gt,2,1,0.962325883513364,0.96086072922893,-0.0014651542844339,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00026_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00026_best.png,blackswan
27,default_no_gt,2,1,0.9569541979244062,0.9547184170471842,-0.0022357808772219,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00027_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00027_best.png,blackswan
28,default_no_gt,2,2,0.9569023407521106,0.9569023407521106,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00028_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00028_best.png,blackswan
29,default_no_gt,2,1,0.9551494219791816,0.954287891052807,-0.0008615309263746,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00029_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00029_best.png,blackswan
30,default_no_gt,2,1,0.9589774508621728,0.960970692014114,0.0019932411519409,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00030_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00030_best.png,blackswan
31,default_no_gt,2,1,0.9563598559029036,0.957541953166322,0.0011820972634183,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00031_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00031_best.png,blackswan
32,default_no_gt,2,1,0.9529664701903564,0.9545388979709588,0.0015724277806021,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00032_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00032_best.png,blackswan
33,default_no_gt,2,1,0.9521952873368368,0.9502316759897246,-0.0019636113471122,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00033_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00033_best.png,blackswan
34,default_no_gt,2,2,0.9495553994136604,0.9495553994136604,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00034_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00034_best.png,blackswan
35,default_no_gt,2,2,0.9457383069192116,0.9457383069192116,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00035_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00035_best.png,blackswan
36,default_no_gt,2,1,0.9384615384615383,0.9361119054427604,-0.0023496330187779,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00036_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00036_best.png,blackswan
37,default_no_gt,2,1,0.9342874323511726,0.9344634117225736,0.0001759793714011,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00037_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00037_best.png,blackswan
38,default_no_gt,2,1,0.9323433137575816,0.9332105791764312,0.0008672654188496,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00038_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00038_best.png,blackswan
39,default_no_gt,2,1,0.927924039706517,0.9306330804828014,0.0027090407762843,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00039_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00039_best.png,blackswan
40,default_no_gt,2,1,0.9284306657053591,0.9310666379743204,0.002635972268961,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00040_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00040_best.png,blackswan
41,default_no_gt,2,1,0.9279659999519774,0.9297998375770314,0.001833837625054,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00041_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00041_best.png,blackswan
42,default_no_gt,2,1,0.9296028447178109,0.9311746699827818,0.001571825264971,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00042_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00042_best.png,blackswan
43,default_no_gt,2,1,0.9341597530387806,0.9338332175454568,-0.0003265354933239,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00043_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00043_best.png,blackswan
44,default_no_gt,2,1,0.9364654215530138,0.9340619831739412,-0.0024034383790726,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00044_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00044_best.png,blackswan
45,default_no_gt,2,1,0.9313711275433764,0.9322995552350042,0.0009284276916278,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00045_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00045_best.png,blackswan
46,default_no_gt,2,1,0.9302510672165544,0.932036036036036,0.0017849688194815,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00046_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00046_best.png,blackswan
47,default_no_gt,2,1,0.931374915516076,0.9340746624305004,0.0026997469144243,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00047_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00047_best.png,blackswan
48,default_no_gt,2,1,0.9335898739078874,0.934466136418414,0.0008762625105266,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00048_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00048_best.png,blackswan
49,default_no_gt,2,1,0.9319183989921016,0.9343395315141272,0.0024211325220254,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_sam\00049_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\blackswan\selected_by_score_default_no_gt\00049_best.png,blackswan
0,default_no_gt,0,1,0.318586387434555,0.2189842913245269,-0.099602096110028,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00000_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00000_best.png,bmx-bumps
1,default_no_gt,0,1,0.3131945331459956,0.2151711539297986,-0.098023379216197,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00001_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00001_best.png,bmx-bumps
2,default_no_gt,0,1,0.3133785140562249,0.2205250393566778,-0.092853474699547,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00002_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00002_best.png,bmx-bumps
3,default_no_gt,0,1,0.3319550728215255,0.2253028599975022,-0.1066522128240233,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00003_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00003_best.png,bmx-bumps
4,default_no_gt,0,1,0.3333333333333333,0.2295810238017606,-0.1037523095315726,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00004_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00004_best.png,bmx-bumps
5,default_no_gt,0,1,0.3310063302372359,0.2283805812890143,-0.1026257489482216,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00005_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00005_best.png,bmx-bumps
6,default_no_gt,0,1,0.3135667268596726,0.2179896683623171,-0.0955770584973555,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00006_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00006_best.png,bmx-bumps
7,default_no_gt,0,1,0.3136222729133766,0.2164915758176412,-0.0971306970957354,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00007_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00007_best.png,bmx-bumps
8,default_no_gt,0,1,0.3270306104801983,0.2236240340640277,-0.1034065764161705,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00008_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00008_best.png,bmx-bumps
9,default_no_gt,0,1,0.3237250554323725,0.2263299217807526,-0.0973951336516198,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00009_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00009_best.png,bmx-bumps
10,default_no_gt,0,1,0.3078828828828829,0.2162642457021441,-0.0916186371807388,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00010_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00010_best.png,bmx-bumps
11,default_no_gt,0,1,0.3093500570125427,0.2140451198496005,-0.0953049371629422,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00011_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00011_best.png,bmx-bumps
12,default_no_gt,0,1,0.3050767968108805,0.2132637200589853,-0.0918130767518952,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00012_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00012_best.png,bmx-bumps
13,default_no_gt,0,1,0.3173871958421922,0.2209878034053858,-0.0963993924368064,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00013_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00013_best.png,bmx-bumps
14,default_no_gt,0,1,0.3202250449509889,0.2245186640471513,-0.0957063809038376,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00014_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00014_best.png,bmx-bumps
15,default_no_gt,2,1,0.2746171738709052,0.2276891486337071,-0.046928025237198,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00015_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00015_best.png,bmx-bumps
16,default_no_gt,0,1,0.3387228102826567,0.2405540561993967,-0.0981687540832599,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00016_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00016_best.png,bmx-bumps
17,default_no_gt,0,1,0.3417820121037809,0.2381279276368922,-0.1036540844668887,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00017_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00017_best.png,bmx-bumps
18,default_no_gt,0,1,0.3602914389799636,0.2518774101887558,-0.1084140287912077,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00018_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00018_best.png,bmx-bumps
19,default_no_gt,0,1,0.3753692205678461,0.2723945134950323,-0.1029747070728138,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00019_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00019_best.png,bmx-bumps
20,default_no_gt,0,1,0.3596717186844785,0.2497885877662787,-0.1098831309181997,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00020_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00020_best.png,bmx-bumps
21,default_no_gt,0,1,0.3585399203376731,0.2502664929527419,-0.1082734273849312,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00021_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00021_best.png,bmx-bumps
22,default_no_gt,0,1,0.3276297657326596,0.2355720421710269,-0.0920577235616326,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00022_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00022_best.png,bmx-bumps
23,default_no_gt,0,1,0.3109965635738831,0.2170055167624706,-0.0939910468114125,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_sam\00023_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\bmx-bumps\selected_by_score_default_no_gt\00023_best.png,bmx-bumps
